"recipient_id","iteration","question_id","question","answer_type","definition_1","definition_2","definition_3","definition_4","definition_5","pre_answer","post_answer"
54,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
58,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
41,"Fall 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
103,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
26,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,3
46,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
35,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5
81,"Fall 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
87,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5
1,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
14,"Fall 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5
57,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
108,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
67,"Fall 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
40,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
55,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4
49,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
73,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
72,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
52,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4
90,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
34,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,5
96,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
53,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,2
64,"Spring 2023","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,5
36,"All","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
5,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
30,"Fall 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",5,4
48,"Spring 2022","prepost8_2","Science communication will provide me opportunities for interdisciplinary collaboration.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",4,4
63,"Spring 2023","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",2,2
34,"Spring 2023","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1
81,"Fall 2022","prepost8_3","Engaging in science communication will cause me to lose credibility with my peers.","Level of Agreement","Strongly disagree","Somewhat disagree","Neither agree nor disagree","Somewhat agree","Strongly agree",1,1
